,combination_id,avg_zip_score,avg_bliss_score,avg_loewe_score,avg_hsa_score
403,145158-71-_717906-29-,1.64,2.15,-3.22,2.08
404,145986-26-_717906-29-,4.81,7.56,-7.57,2.47
405,153436-54-_717906-29-,-2.1,-4.93,-21.95,-8.61
406,153436-54-_panobinost,8.38,8.99,3.83,5.88
407,155148-31-_panobinost,7.52,8.15,-9.96,4.12
408,155206-00-_panobinost,3.82,4.05,-17.8,2.93
409,16-16-dime_panobinost,4.609,6.971,-9.416,4.883
410,1616392-22_panobinost,3.41,1.9,-4.63,1.87
411,17 alpha-p_panobinost,1.698,1.201,-13.542,7.0985
412,17 alpha-p_ruxolitini,-3.732,-9.171,-27.428,-6.784
413,17-aag (ta_panobinost,0.28,-0.31,0.0,2.73
414,17-hydroxy_717906-29-,2.67,4.68,-6.02,4.24
415,17-hydroxy_panobinost,4.002,6.07,4.118,5.283
416,17-hydroxy_ruxolitini,1.3345,0.6840000000000002,-7.8665,-1.5655
417,176977-56-_717906-29-,11.51,12.0,-10.07,2.07
418,180083-23-_717906-29-,1.49,3.13,-1.23,3.11
419,180083-23-_ruxolitini,-2.53,-5.35,-26.14,-4.5
420,183321-86-_717906-29-,-3.09,-3.97,-10.64,-2.68
421,1844849-11_panobinost,-5.11,-8.39,-20.9,-2.34
422,193746-75-_717906-29-,3.47,7.21,-0.07,2.93
423,193746-75-_panobinost,-5.04,-6.68,-19.63,-1.28
424,193746-75-_ruxolitini,-1.92,-6.4,-29.91,-5.1
425,198474-05-_panobinost,-5.43,-5.73,-1.58,1.72
426,199433-58-_717906-29-,4.33,5.33,-1.41,1.73
427,199433-58-_panobinost,-6.47,-10.73,-7.36,-3.75
428,199433-58-_ruxolitini,-6.36,-7.78,-14.09,1.38
429,1h-indole-_717906-29-,2.78,2.83,-12.71,-1.17
430,1h-indole-_panobinost,-1.31,-1.5,0.12,1.56
431,1h-indole-_ruxolitini,0.72,-0.1,-27.5,-1.32
432,2'-3'-dide_ruxolitini,7.408,8.573,-0.669,-0.257
433,"2-(3,7,11-_717906-29-",0.92,0.18,-7.4,-2.05
434,"2-(3,7,11-_ruxolitini",5.88,5.16,-28.09,-4.68
435,2-[(5z)-5-_717906-29-,0.22,-0.85,-13.37,-2.06
436,2-[(5z)-5-_ruxolitini,10.55,10.16,-22.99,2.07
437,2-[4-[3-[(_panobinost,10.21,7.84,9.12,9.9
438,2-fluoro a_717906-29-,2.08,3.07,-3.19,0.48
439,2-fluoro a_arn-509,0.3137499999999999,0.058750000000000246,-11.625,-2.6350000000000002
440,2-fluoro a_bgt-226 fr,-3.477777777777778,-3.22,2.6855555555555557,3.7777777777777772
441,2-fluoro a_chembl1298,11.84,10.31,0.03,3.24
442,2-fluoro a_isodonol,4.08,1.54,-7.37,0.16
443,2-fluoro a_ncgc000950,7.18,4.92,-0.91,1.79
444,2-fluoro a_ncgc003465,-5.66,-7.22,-12.65,-6.06
445,2-fluoro a_panobinost,3.97,2.85,-18.02,2.46
446,2-fluoro a_ponatinib ,2.7155555555555555,3.121111111111111,-6.708888888888889,2.8011111111111116
447,2-fluoro a_pp121,7.71,10.02,-0.66,6.12
448,2-fluoro a_ruxolitini,0.9012500000000001,0.45499999999999996,-9.24125,1.2975
449,2-fluoro a_sepantroni,5.51,5.39,-0.39,2.61
450,2-fluoro a_vincristin,-1.678666666666667,-0.8819999999999997,1.1013333333333333,2.4673333333333334
451,2-fluoroad_apalutamid,2.131,2.658666666666667,-14.406,0.41733333333333333
452,2-fluoroad_mithramyci,5.908,2.679,-4.456,-1.617
453,2-fluoroad_nvp-bgt226,-4.695666666666667,-5.388333333333333,4.210333333333334,5.325
454,2-fluoroad_oridonin,4.083,1.539,-7.362,0.161
455,2-fluoroad_panobinost,-0.9495,-10.142,-27.737,-6.54
456,2-fluoroad_pp-121,7.712,10.017,-0.572,6.121
457,2-fluoroad_ruxolitini,1.7163333333333333,1.4926666666666664,0.859,3.096
458,2-fluoroad_salinomyci,7.182,4.92,-0.905,1.792
459,2-fluoroad_sepantroni,5.509,5.389,-0.39,2.609
460,2-fluoroad_spc-839,11.833,10.308,0.037,3.238
461,2-fluoroad_vincristin,-2.874,-3.704833333333333,1.4968333333333332,1.1886666666666665
462,2-methoxy-_717906-29-,0.8,-0.69,-2.0,1.07
463,2-methoxy-_ak170455,-0.38,3.67,-2.21,3.52
464,2-methoxy-_camptothec,9.58,9.25,-4.4,-0.58
465,2-methoxy-_chembl3348,-0.59,-0.97,-6.05,-2.1
466,2-methoxy-_lenvatinib,6.38,5.51,-4.81,-0.97
467,2-methoxy-_luminespib,4.4,-4.31,-23.86,-10.44
468,2-methoxy-_mk-2206,4.47,5.25,0.23,1.96
469,2-methoxy-_mk-4827,3.2,2.8,-5.76,-2.77
470,2-methoxy-_ncgc000951,2.02,4.0,-10.67,-1.03
471,2-methoxy-_ncgc001635,2.15,0.52,-8.2,-4.41
472,2-methoxy-_osi-027,-5.15,-7.95,-9.1,-5.96
473,2-methoxy-_pf-0492911,2.75,1.78,-10.26,-0.96
474,2-methoxy-_picropodop,9.49,11.68,0.46,4.64
475,2-methoxy-_visudyne,6.25,9.08,-5.21,-2.03
476,2-methoxye_camptothec,9.577,9.249,-4.398,-0.576
477,2-methoxye_cantharidi,1.834,4.002,-10.781,-1.034
478,2-methoxye_carfilzomi,9.353,7.002,-6.393,-3.116
479,2-methoxye_englerin a,-0.594,-0.966,-6.039,-2.096
480,2-methoxye_genz-66917,-1.92025,-4.24775,-11.41625,-2.197
481,2-methoxye_gsk-923295,10.648,9.186,-5.645,-0.904
482,2-methoxye_ibrutinib,-1.065,-3.934,-4.76,2.937
483,2-methoxye_ivermectin,-0.19733333333333344,0.6066666666666666,-8.796666666666667,0.8306666666666667
484,2-methoxye_jq1,9.55,11.435,-2.759,0.6
485,2-methoxye_mk-1775,7.944,5.591,-7.071,-3.511
486,2-methoxye_mk-2206,4.493,5.253,0.29,1.964
487,2-methoxye_ml238,6.006,4.587,-22.559,-1.341
488,2-methoxye_niraparib,3.199,2.803,-5.758,-2.769
489,2-methoxye_nvp-auy922,4.402,-4.308,-23.311,-10.44
490,2-methoxye_osi-027,-5.151,-7.948,-9.099,-5.956
491,2-methoxye_panobinost,-6.907,-10.048,-3.3505000000000003,-1.098
492,2-methoxye_picropodop,9.498,11.683,0.609,4.643
493,2-methoxye_ruxolitini,-3.808,-11.142,-11.141,-11.142
494,2-methoxye_snx-5422,2.745,1.78,-10.116,-0.96
495,2-phenylcy_717906-29-,2.43,1.95,-4.19,-1.83
496,2-phenylcy_ruxolitini,4.74,5.7,-22.89,0.96
497,2-propenoi_717906-29-,-0.13,-2.44,-11.29,-1.35
498,2-propenoi_ruxolitini,-2.18,-6.51,-30.15,-8.05
499,2-propylpe_717906-29-,-1.27,-1.95,-15.31,-3.28
500,200484-11-_451492-95-,8.780000000000001,7.9725,-0.7525,1.8175
501,200484-11-_717906-29-,4.12,3.62,0.59,3.27
502,200484-11-_891494-64-,3.19,0.88,-4.66,-3.23
503,200484-11-_a77 1726,-4.32,-7.27,-1.66,-2.65
504,200484-11-_abemacicli,2.76,3.31,-3.88,0.59
505,200484-11-_ac1l2qk3,8.46,8.44,-2.78,-0.19
506,200484-11-_aee788 (nv,5.85,3.54,-20.130000000000003,-1.545
507,200484-11-_ak-77283,2.4233333333333333,1.3966666666666667,-3.5066666666666664,-0.6266666666666666
508,200484-11-_ak170455,-2.715,-4.875,-6.069999999999999,-2.395
509,200484-11-_alvespimyc,-1.24,-5.5,-9.75,-6.2
510,200484-11-_at7519,4.015000000000001,1.2925000000000002,-9.075,-0.15750000000000008
511,200484-11-_azd3965,-6.62,-9.51,-6.43,-4.03
512,200484-11-_bafilomyci,5.4,5.09,-2.65,0.22
513,200484-11-_bgt-226 fr,1.935,0.79,-3.16,-0.1299999999999999
514,200484-11-_brefeldin ,1.6,-0.31,-1.93,1.09
515,200484-11-_buparlisib,4.9,3.01,-5.98,-0.27
516,200484-11-_camptothec,-5.09,-5.06,-2.66,1.36
517,200484-11-_chembl3348,-2.22,-3.7,-2.5,-1.19
518,200484-11-_chembl3349,6.086666666666666,5.556666666666668,-2.466666666666667,0.4866666666666667
519,200484-11-_crenolanib,12.37,11.35,-2.56,0.79
520,200484-11-_crizotinib,4.28,4.51,-3.99,-0.09
521,200484-11-_cyclohexim,-10.58,-11.74,-1.13,0.66
522,200484-11-_dinaciclib,2.62,0.96,-3.12,0.04
523,200484-11-_disulfiram,4.59,2.97,-13.864999999999998,1.92
524,200484-11-_eeyarestat,4.77,2.03,-20.7,-2.08
525,200484-11-_erlotinib,5.82,7.03,-1.09,2.31
526,200484-11-_etoposide,6.005,3.12,-3.09,0.28500000000000003
527,200484-11-_everolimus,6.09,5.14,-2.78,1.75
528,200484-11-_gsk461364,13.6,12.1,-9.86,2.92
529,200484-11-_ispinesib ,5.039999999999999,3.735,-1.5,1.05
530,200484-11-_kx2-391,0.345,-2.03,-12.825,-3.2
531,200484-11-_lenalidomi,5.74,4.05,-5.98,-1.34
532,200484-11-_leptomycin,6.45,4.85,1.195,4.255
533,200484-11-_luminespib,5.710000000000001,3.665,-8.555,-0.87
534,200484-11-_mebendazol,3.84,2.81,-2.58,-0.87
535,200484-11-_mk-2206,7.47,8.87,-1.29,2.05
536,200484-11-_mk-4827,4.682666666666667,3.956166666666667,-1.0201666666666667,3.2311666666666667
537,200484-11-_ncgc000181,4.475,4.775,0.785,2.46
538,200484-11-_ncgc000950,4.079999999999999,2.806666666666667,0.2199999999999999,0.8933333333333332
539,200484-11-_ncgc001635,-0.7349999999999999,-2.1350000000000002,-4.72,-1.395
540,200484-11-_ncgc001813,3.0749999999999997,0.8400000000000001,-4.59,-0.29999999999999993
541,200484-11-_olaparib,1.473666666666667,0.7663333333333334,-1.0903333333333334,1.875
542,200484-11-_orlistat,4.03,4.92,-0.76,2.98
543,200484-11-_panobinost,5.18,3.47,0.8150000000000002,4.55
544,200484-11-_plinabulin,6.26,5.57,-4.75,0.55
545,200484-11-_pralatrexa,2.2941666666666665,0.2408333333333334,-9.006666666666666,-1.5308333333333335
546,200484-11-_prazosin,6.683333333333334,6.756666666666667,-1.5233333333333332,0.5499999999999999
547,200484-11-_rucaparib,-1.96,-1.96,0.0,0.0
548,200484-11-_ruxolitini,-0.02499999999999984,-0.9683333333333333,-0.8566666666666666,-1.2316666666666667
549,200484-11-_schembl823,1.9183333333333332,1.25,-0.41500000000000004,0.955
550,200484-11-_selumetini,-3.88,-5.96,-6.7,-5.35
551,200484-11-_thz1,5.64,2.87,-2.96,-0.6
552,200484-11-_tic10 isom,4.22,4.43,-12.22,1.09
553,200484-11-_vincristin,-0.8350000000000002,-1.5599999999999998,-2.93,0.025000000000000022
554,200484-11-_zinc348944,1.445,1.44,-1.02,1.895
555,200484-11-_zolinza,-4.92,-5.28,-3.93,-1.54
556,201943-63-_panobinost,-1.6,-3.26,-6.57,-1.05
557,202590-98-_panobinost,-5.07,-8.44,10.02,3.62
558,215303-72-_717906-29-,-0.15,0.64,-4.14,1.73
559,215303-72-_ibrutinib ,7.58,10.48,2.24,6.26
560,215303-72-_panobinost,-2.06,-3.58,1.74,3.67
561,215303-72-_ruxolitini,5.56,5.34,-14.36,2.6
562,218137-86-_717906-29-,0.5,-1.3,-13.54,-3.38
563,218137-86-_panobinost,10.66,11.74,-2.84,3.73
564,220619-73-_panobinost,-2.2,-2.58,0.02,6.63
565,227088-94-_717906-29-,-0.78,-4.83,-20.02,-6.27
566,227088-94-_panobinost,8.69,7.64,2.33,9.4
567,227088-94-_ruxolitini,12.71,9.11,-28.22,-2.49
568,252916-29-_717906-29-,-2.7,-2.91,-10.95,-0.94
569,252916-29-_ruxolitini,-5.74,-6.67,-10.5,3.19
570,29883-15-6_717906-29-,1.21,1.27,-12.86,-1.04
571,3-amino-2-_5-fu,-2.85,-2.85,6.96,7.0
572,3-amino-2-_a77 1726,-6.99,-6.99,4.59,4.6
573,3-amino-2-_artemether,-7.55,-7.55,0.92,0.96
574,3-amino-2-_atenolol,-8.98,-8.98,5.62,5.62
575,3-amino-2-_atovaquone,-2.19,-2.19,10.87,10.87
576,3-amino-2-_auranofin,-9.41,-9.41,-8.08,-8.02
577,3-amino-2-_azacitidin,0.59,0.59,1.23,1.28
578,3-amino-2-_carisoprod,-8.41,-8.41,5.34,5.34
579,3-amino-2-_cerivastat,-0.77,-0.77,-0.44,-0.35
580,3-amino-2-_chloroquin,-11.69,-11.69,2.02,2.02
581,3-amino-2-_cytarabine,-1.48,-1.48,-0.98,-0.92
582,3-amino-2-_d-cycloser,-1.95,-1.95,11.34,11.34
583,3-amino-2-_diazoxide,5.09,5.09,5.95,5.97
584,3-amino-2-_digitoxin,3.18,3.18,3.74,3.83
585,3-amino-2-_dihydroart,10.36,10.36,12.26,12.31
586,3-amino-2-_dihydroerg,-8.9,-8.9,5.14,5.16
587,3-amino-2-_disulfiram,-10.56,-10.56,-8.75,-8.69
588,3-amino-2-_docetaxel,5.29,5.29,5.89,5.93
589,3-amino-2-_endoxifen,2.14,2.14,11.91,11.94
590,3-amino-2-_entacapone,-5.88,-5.88,8.11,8.12
591,3-amino-2-_epinephrin,2.01,2.01,3.15,3.19
592,3-amino-2-_everolimus,0.89,0.89,6.51,6.57
593,3-amino-2-_fomepizole,-9.47,-9.47,4.99,5.0
594,3-amino-2-_hydroxyure,5.24,5.24,5.76,5.76
595,3-amino-2-_iloprost,-12.12,-12.12,1.8,1.82
596,3-amino-2-_imatinib,8.89,8.89,10.07,10.12
597,3-amino-2-_irinotecan,4.62,4.62,5.2,5.25
598,3-amino-2-_loperamide,-3.48,-3.48,10.28,10.28
599,3-amino-2-_mefloquine,-0.75,-0.75,0.12,0.16
600,3-amino-2-_methylergo,-10.69,-10.69,4.05,4.05
601,3-amino-2-_minoxidil,-5.38,-5.38,8.94,8.94
602,3-amino-2-_mycophenol,2.55,2.55,3.11,3.13
603,3-amino-2-_nateglinid,-10.74,-10.74,3.31,3.31
604,3-amino-2-_olmesartan,-7.41,-7.41,7.49,7.5
605,3-amino-2-_pentamidin,-9.73,-9.73,2.89,2.91
606,3-amino-2-_primidone,-7.48,-7.48,7.17,7.17
607,3-amino-2-_pyrazinami,-9.19,-9.19,4.01,4.02
608,3-amino-2-_ramelteon,-11.19,-11.19,2.93,2.93
609,3-amino-2-_sodium die,-1.39,-1.39,-0.11,-0.05
610,3-amino-2-_sumatripta,-10.25,-10.25,4.68,4.69
611,3-amino-2-_tacrine,-1.66,-1.66,12.59,12.59
612,3-amino-2-_tacrolimus,-5.14,-5.14,7.8,7.8
613,3-amino-2-_tetrabenaz,-2.69,-2.69,12.24,12.25
614,3-amino-2-_theophylli,-10.59,-10.59,4.21,4.21
615,3-amino-2-_tizoxanide,-12.39,-12.39,1.26,1.27
616,3-amino-2-_trihexyphe,-8.85,-8.85,5.68,5.69
617,3-amino-2-_trioxsalen,-5.31,-5.31,8.38,8.38
618,3-amino-2-_vinblastin,-6.38,-6.38,-5.89,-5.8
619,3-amino-2-_zafirlukas,-10.33,-10.33,4.23,4.25
620,3-amino-2-_zalcitabin,-6.13,-6.13,5.46,5.46
621,3-amino-2-_zolinza,-0.66,-0.66,-0.03,0.03
622,3-amino-2-_zonisamide,-1.98,-1.98,12.45,12.46
623,3-bdo_panobinost,8.831,11.041,7.353,8.29
624,3-bromopyr_panobinost,3.832,3.694,-7.009,-1.447
625,3-bromopyr_ruxolitini,8.396,12.4,-20.199,6.863
626,3-indolebu_panobinost,1.167,-0.265,-21.287,-1.786
627,3-indolebu_ruxolitini,1.542,0.422,-10.016,2.866
628,300842-64-_panobinost,4.22,5.57,-8.29,6.78
629,302-53-4_717906-29-,2.84,2.31,-5.38,0.37
630,302-53-4_ruxolitini,3.77,2.27,-1.19,-0.19
631,303727-31-_717906-29-,1.85,0.32,-6.52,-4.51
632,303727-31-_panobinost,-5.59,-6.85,-20.05,-0.65
633,303727-31-_ruxolitini,-6.92,-6.28,-4.54,1.28
634,308246-52-_panobinost,2.02,0.9,5.73,8.77
635,309928-48-_717906-29-,6.59,6.8,3.36,7.62
636,309928-48-_panobinost,6.99,6.66,3.17,3.2
637,314042-01-_717906-29-,5.54,6.44,-11.23,0.75
638,314042-01-_panobinost,4.28,0.37,-8.38,-0.39
639,314042-01-_ruxolitini,-1.25,-5.02,-28.77,-6.18
640,315703-52-_717906-29-,-1.58,-3.16,-12.3,-3.31
641,315703-52-_chembl1298,12.09,11.36,0.0,-0.86
642,315703-52-_gsk2126458,7.88,5.81,-19.01,-1.61
643,315703-52-_ibrutinib ,8.59,8.9,9.45,11.26
644,315703-52-_panobinost,4.36,4.07,10.19,11.97
645,315703-52-_ruxolitini,10.98,7.83,-14.84,4.78
646,315703-52-_trametinib,10.87,7.38,-20.98,-6.82
647,32222-06-3_717906-29-,1.51,0.2,-11.87,-0.79
648,32222-06-3_ruxolitini,2.1,0.73,-21.52,0.85
649,330161-87-_717906-29-,8.4,9.8,-0.46,3.96
650,330161-87-_panobinost,0.12,-0.92,-1.41,3.24
651,330161-87-_ruxolitini,-0.49,-1.35,-13.61,0.71
652,34793-34-5_5-fluoro-2,-1.1009090909090908,0.8238636363636364,-9.486818181818181,-1.263409090909091
653,34793-34-5_5-fu,0.8588333333333333,1.9955,-9.305666666666667,0.4413333333333334
654,34793-34-5_allopurino,0.32241379310344825,0.47620689655172416,-2.319655172413793,-1.5693103448275862
655,34793-34-5_amifostine,1.6284905660377358,0.8301886792452831,-3.1035849056603775,-2.821509433962264
656,34793-34-5_aminolevul,-2.5931034482758624,-1.6649999999999998,-4.506551724137931,-2.8641379310344828
657,34793-34-5_antibiotic,0.01191919191919189,0.8574747474747475,-6.416262626262626,0.4581818181818182
658,34793-34-5_arsenic tr,-1.2152380952380955,0.7964285714285715,-13.848571428571429,1.4792857142857143
659,34793-34-5_axitinib,0.7204255319148936,0.39808510638297867,-4.913191489361702,-1.9953191489361701
660,34793-34-5_bendamusti,-0.610909090909091,-0.9187272727272727,-4.825818181818182,-2.060363636363636
661,34793-34-5_bleomycin,-3.087647058823529,0.5445098039215687,-10.778235294117646,0.6162745098039215
662,34793-34-5_busulfan,-1.5661016949152544,-0.01576271186440681,-2.5661016949152544,-0.9837288135593221
663,34793-34-5_carmustine,0.2089285714285714,0.39375,-5.591071428571429,-2.5157142857142856
664,34793-34-5_celecoxib,1.3582758620689654,1.2951724137931035,-2.0475862068965514,-2.0698275862068964
665,34793-34-5_chembl1763,-0.43083333333333335,1.0514583333333334,-7.308958333333333,-1.1395833333333332
666,34793-34-5_chembl2778,1.06,0.18027027027027032,-6.287837837837838,-2.9472972972972973
667,34793-34-5_co-v,2.005,1.130925925925926,-2.666481481481481,-2.81037037037037
668,34793-34-5_crizotinib,0.11599999999999999,0.13500000000000004,-6.25475,-1.7730000000000001
669,34793-34-5_cyclophosp,1.4654545454545453,0.7998181818181819,-3.8583636363636367,-2.5707272727272725
670,34793-34-5_dacarbazin,0.45482758620689656,1.2363793103448277,-3.7048275862068967,-1.5389655172413794
671,34793-34-5_dasatinib,0.4388,0.1708,-6.4864,-2.9918
672,34793-34-5_docetaxel,1.269111111111111,-0.39711111111111114,-4.226444444444445,-3.886
673,34793-34-5_erlotinib ,-0.20982456140350877,0.6907017543859648,-3.9166666666666665,-1.8582456140350878
674,34793-34-5_exemestane,5.213103448275862,5.80448275862069,-3.3139655172413796,3.9996551724137928
675,34793-34-5_fulvestran,-0.1727433628318584,0.9083185840707965,-4.615929203539824,-1.4146017699115043
676,34793-34-5_hydroxyure,-0.7808474576271186,-1.1123728813559322,-4.517118644067796,-2.497627118644068
677,34793-34-5_imatinib,1.9956862745098038,0.33156862745098037,-4.602549019607843,-4.53156862745098
678,34793-34-5_imiquimod,1.2249999999999999,0.6444642857142856,-1.9942857142857144,-2.4930357142857145
679,34793-34-5_lenalidomi,-0.4735593220338983,0.3938983050847457,-2.7922033898305085,-1.7266101694915255
680,34793-34-5_letrozole,2.5380701754385964,1.4164912280701754,-3.603333333333333,-3.637719298245614
681,34793-34-5_mechloreth,-2.7404166666666665,-0.5172916666666666,-12.047708333333333,-1.67375
682,34793-34-5_megestrol ,2.5866666666666664,2.6094736842105264,-2.723684210526316,-1.8378947368421052
683,34793-34-5_methotrexa,-1.2732258064516129,-0.5767741935483871,-8.227419354838709,-1.6383870967741936
684,34793-34-5_methoxsale,1.522857142857143,0.709642857142857,-3.0410714285714286,-2.2078571428571427
685,34793-34-5_nsc 85998,1.0614814814814815,1.0250000000000001,-3.933703703703704,-2.837037037037037
686,34793-34-5_pazopanib ,0.9788888888888889,0.9875925925925926,-2.98,-1.1096296296296297
687,34793-34-5_pipobroman,-2.3484745762711863,1.908813559322034,-3.8083050847457627,1.6493220338983052
688,34793-34-5_pralatrexa,-2.8506976744186048,-4.3999999999999995,-3.8120930232558137,-1.0360465116279072
689,34793-34-5_quinacrine,-3.3736363636363635,0.3463636363636363,-11.47409090909091,-0.07136363636363638
690,34793-34-5_romidepsin,-0.7488888888888888,-0.5966666666666667,-13.846666666666668,-1.6344444444444446
691,34793-34-5_ruxolitini,1.330754716981132,1.090754716981132,-5.122075471698114,-1.957735849056604
692,34793-34-5_sorafenib,0.875357142857143,0.3980357142857143,-3.2346428571428567,-2.366964285714286
693,34793-34-5_thalidomid,2.317857142857143,1.2873214285714287,-3.4257142857142857,-2.4808928571428575
694,34793-34-5_thioguanin,-3.211463414634146,-0.9051219512195122,-17.03390243902439,-1.782439024390244
695,34793-34-5_thiotepa,-1.4279629629629629,0.922037037037037,-5.835555555555556,-1.2424074074074074
696,34793-34-5_topotecan ,-2.57625,-0.5540625,-14.799375,-1.485
697,34793-34-5_tretinoin,-0.013818181818181775,0.6132727272727273,-3.574909090909091,-1.8898181818181818
698,34793-34-5_triethylen,-1.4512,1.8458,-13.1576,0.7714
699,34793-34-5_uracil mus,3.28811320754717,6.514716981132075,-4.590566037735849,5.079433962264151
700,34793-34-5_vandetanib,-0.6230612244897958,1.0912244897959182,-9.00204081632653,-0.9951020408163265
701,34793-34-5_vincristin,-0.37785714285714295,0.805,-4.74,-1.0614285714285714
702,34793-34-5_vismodegib,0.7547999999999999,2.0394,-8.354199999999999,-0.5652
703,34793-34-5_zoledronic,0.14087719298245616,0.3119298245614035,-1.820701754385965,-1.511578947368421
704,34793-34-5_zolinza,-1.38875,-0.9375000000000001,-12.4715625,-3.3565625
705,34933-06-7_717906-29-,0.53,-1.63,-13.07,-2.8
706,357263-14-_717906-29-,6.42,7.9,-14.02,1.01
707,35922-06-6_717906-29-,5.09,5.69,-12.89,0.02
708,35922-06-6_ibrutinib ,4.36,3.84,-3.17,5.26
709,35922-06-6_panobinost,1.74,1.34,-5.97,0.27
710,35922-06-6_ruxolitini,-5.0,-12.06,-22.32,-9.56
711,372196-67-_717906-29-,2.28,2.67,-0.78,1.96
712,372196-67-_ruxolitini,1.45,2.17,0.01,3.25
713,38194-50-2_717906-29-,-5.92,-9.51,-7.94,-8.42
714,38194-50-2_panobinost,3.1,-0.79,-15.79,-1.64
715,38194-50-2_ruxolitini,7.76,5.34,-4.61,-0.44
716,39711-79-0_panobinost,-0.48,0.52,1.38,2.78
717,"3\',4\'-di_717906-29-",3.71,5.21,-9.33,1.41
718,"3\',4\'-di_panobinost",-3.84,-5.68,-16.81,-0.12
719,"3\',4\'-di_ruxolitini",7.66,7.35,1.54,1.25
720,3bdo_panobinost,8.83,11.04,7.35,8.29
721,4-aminosal_argatroban,-0.84,-0.84,12.01,12.01
722,4-aminosal_auranofin,4.78,4.78,6.98,7.05
723,4-aminosal_azacitidin,-1.28,-1.28,-0.22,-0.15
724,4-aminosal_carbachol,-7.77,-7.77,5.52,5.52
725,4-aminosal_cerivastat,3.93,3.93,4.55,4.64
726,4-aminosal_clofibrate,-11.84,-11.84,1.52,1.53
727,4-aminosal_cytarabine,2.89,2.89,3.73,3.8
728,4-aminosal_dexmedetom,-12.27,-12.27,-0.29,-0.29
729,4-aminosal_diazoxide,0.99,0.99,2.06,2.09
730,4-aminosal_digitoxin,1.5,1.5,2.13,2.23
731,4-aminosal_dihydroart,8.28,8.28,11.49,11.55
732,4-aminosal_diphenidol,-7.4,-7.4,4.6,4.6
733,4-aminosal_disulfiram,5.11,5.11,7.69,7.76
734,4-aminosal_docetaxel,2.91,2.91,3.56,3.62
735,4-aminosal_dronedaron,-11.14,-11.14,6.69,6.69
736,4-aminosal_ethinyl es,-12.36,-12.36,1.76,1.76
737,4-aminosal_hydroxyure,5.75,5.75,6.95,6.96
738,4-aminosal_irinotecan,1.53,1.53,2.15,2.22
739,4-aminosal_levetirace,-5.8,-5.8,6.27,6.29
740,4-aminosal_maraviroc,-12.26,-12.26,1.13,1.13
741,4-aminosal_mefloquine,5.42,5.42,6.51,6.57
742,4-aminosal_mesalazine,-4.23,-4.23,7.51,7.51
743,4-aminosal_methotrexa,5.54,5.54,10.91,10.99
744,4-aminosal_minoxidil ,-5.31,-5.31,9.7,9.7
745,4-aminosal_mycophenol,2.72,2.72,3.65,3.69
746,4-aminosal_niclosamid,-0.4,-0.4,10.78,10.83
747,4-aminosal_olmesartan,-7.9,-7.9,6.01,6.01
748,4-aminosal_orlistat,-12.12,-12.12,1.57,1.57
749,4-aminosal_pramipexol,-1.69,-1.69,11.43,11.43
750,4-aminosal_prednisolo,-0.69,-0.69,4.39,4.45
751,4-aminosal_sitaglipti,-11.46,-11.46,2.8,2.8
752,4-aminosal_sodium die,-2.27,-2.27,0.28,0.35
753,4-aminosal_sorafenib,-3.45,-3.45,6.41,6.41
754,4-aminosal_stanozolol,-11.89,-11.89,-0.87,-0.87
755,4-aminosal_sumatripta,-0.7,-0.7,12.15,12.15
756,4-aminosal_tiagabine,-7.7,-7.7,12.52,12.52
757,4-aminosal_tinidazole,-4.93,-4.93,7.2,7.21
758,4-aminosal_trihexyphe,-11.48,-11.48,2.9,2.9
759,4-aminosal_vinblastin,-4.28,-4.28,-3.75,-3.65
760,4-aminosal_zalcitabin,0.4,0.4,11.21,11.21
761,4-aminosal_zolinza,0.36,0.36,1.09,1.16
762,409345-29-_717906-29-,2.69,3.03,-4.34,0.62
763,409345-29-_panobinost,1.98,0.43,-1.85,-1.61
764,449811-92-_717906-29-,2.69,5.27,-9.08,2.36
765,449811-92-_panobinost,-3.42,-3.98,-14.85,3.34
766,449811-92-_ruxolitini,4.17,5.24,-3.61,3.81
767,451492-95-_717906-29-,1.02,0.53,1.48,2.74
768,451492-95-_aee788 (nv,7.44,6.01,-2.86,-2.62
769,451492-95-_ak-77283,-1.3849999999999998,-2.1999999999999997,-2.2199999999999998,0.77
770,451492-95-_ak170455,2.915,1.915,-6.995,-3.735
771,451492-95-_at7519,0.42,-0.35,-1.1,1.75
772,451492-95-_bgt-226 fr,3.735,3.155,1.23,3.91
773,451492-95-_chembl3348,-6.54,-12.31,-12.68,-10.85
774,451492-95-_chembl3349,3.41,2.95,-0.75,1.72
775,451492-95-_disulfiram,3.37,2.54,-4.42,-0.76
776,451492-95-_etoposide,6.99,7.37,-0.16,3.19
777,451492-95-_ispinesib ,-4.94,-7.27,-9.19,-3.68
778,451492-95-_kx2-391,7.2775,6.387499999999999,-7.0175,-2.3875
779,451492-95-_leptomycin,7.797499999999999,6.4225,-4.907500000000001,0.7925
780,451492-95-_luminespib,10.71,8.219999999999999,-5.585,-1.895
781,451492-95-_mk-2206,5.635000000000001,6.155,-0.525,0.855
782,451492-95-_mk-4827,7.415,7.255,-7.16,-2.115
783,451492-95-_ncgc000181,7.795,8.425,-0.7350000000000001,2.215
784,451492-95-_ncgc001635,6.234999999999999,6.77,2.295,5.1
785,451492-95-_ncgc001813,9.765,8.9775,-0.8075000000000001,2.14
