Drug1,Drug2,Cell line,ZIP,Bliss,Loewe,HSA,classification,combination_id,chemical_1,chemical_2,z_score_sum,min_max_score_sum,degree_centrality_1,degree_centrality_2,clustering_1,clustering_2,pagerank_1,pagerank_2,closeness_1,closeness_2,betweenness_1,betweenness_2
5-fu,busulfan,HL-60(TB),-3.93,-5.92,-4.98,-1.81,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,HOP-62,-13.01,-6.16,-13.66,-3.97,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,HOP-92,-3.4,-4.81,-3.82,-2.26,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,HS 578T,-1.16,3.42,-0.66,2.51,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,HT29,-1.3,-3.21,-6.6,-2.97,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,IGROV1,8.73,8.52,5.92,10.8,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,LOX IMVI,-2.22,-1.32,-8.39,3.36,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,M14,6.22,4.52,-7.32,0.72,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,MALME-3M,4.51,4.15,1.22,3.83,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,MCF7,-0.17,0.25,-0.34,2.98,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,MDA-MB-231,-4.07,0.7,0.22,2.42,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,MDA-MB-435,7.16,4.74,-12.38,-2.4,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,MDA-MB-468,-2.81,1.45,-1.08,1.04,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,MOLT-4,6.9,3.5,2.75,6.22,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,NCI-H226,-3.62,2.62,-3.42,1.03,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,NCI-H322M,6.69,9.88,-3.96,6.52,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,NCI-H460,-6.74,-11.62,-14.12,-9.99,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,NCI-H522,-10.6,-10.93,-16.35,-10.79,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,NCIH23,-12.46,-12.27,-12.09,-9.22,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,NCI\\/ADR-RES,-7.65,-2.28,-3.42,-1.14,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,OVCAR-4,2.38,1.23,-0.48,1.29,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,OVCAR-5,-0.16,-0.17,-3.84,1.14,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,OVCAR-8,-5.1,-5.19,-6.14,-1.42,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,OVCAR3,1.58,-0.57,-3.23,-0.25,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,PC-3,-7.53,-2.18,-7.45,0.34,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,RXF 393,-7.51,-3.07,-0.84,-0.24,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SF-268,3.82,7.27,6.2,7.79,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SF-295,-11.27,-7.07,-14.3,-3.92,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SF-539,-2.49,-5.35,-18.74,-3.36,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SK-MEL-2,-5.36,-6.87,-25.33,-9.53,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SK-MEL-28,7.58,6.95,-5.1,3.05,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SK-OV-3,6.23,5.73,4.66,5.78,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SN12C,-3.0,-3.34,-3.85,-1.41,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SNB-19,-2.7,-3.03,-6.13,-0.75,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SNB-75,-4.97,4.49,-0.84,5.71,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SR,-4.5,-8.46,-9.2,-6.63,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,SW-620,-3.13,-2.26,-5.0,-0.28,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,TK-10,3.31,2.13,0.4,1.95,synergy,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,U251,-8.29,-7.18,-13.27,-3.91,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,UACC-257,-1.45,-4.87,-13.53,-9.32,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,busulfan,UO-31,-2.69,-3.75,-10.17,-1.78,antagonism,5-fu_busulfan,CIDs00003385,CIDs00002478,1.4713996128703593,0.030038801984963,0.4444444444444444,0.091324200913242,0.2819203928663737,0.9649859943977591,0.0038743103467336164,0.0008008875216359069,0.641529404573962,0.5175831861477797,0.005625718232314922,2.6360008183874715e-06
5-fu,carmustine,786-0,-3.74,-6.28,-6.88,-3.6,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,A549,5.35,-0.22,-10.11,-1.79,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,ACHN,4.59,4.4,-5.53,3.61,synergy,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,BT-549,-5.57,-3.4,-5.31,-3.67,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,CAKI-1,8.52,8.19,0.43,8.48,synergy,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,COLO 205,-5.5,-11.67,-11.81,-10.39,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,DU-145,2.22,0.72,-7.68,-1.33,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,EKVX,6.28,2.62,-1.65,-0.27,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,HCC-2998,-4.63,-10.06,-11.68,-10.7,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,HCT-15,-1.83,-4.49,-6.24,-3.82,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,HCT116,-0.18,-0.64,-3.57,0.71,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,HOP-62,-1.72,0.22,-11.46,-3.32,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,HOP-92,-5.24,-6.77,-4.47,-2.59,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,HS 578T,-4.38,0.59,-0.08,2.77,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,HT29,1.8,-2.71,-12.19,-3.67,antagonism,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
5-fu,carmustine,IGROV1,1.76,5.05,3.98,6.72,synergy,5-fu_carmustine,CIDs00003385,CIDs00002578,0.8414031133722791,0.0407362481959308,0.4444444444444444,0.14840182648401826,0.2819203928663737,0.778588421887391,0.0038743103467336164,0.0012617275969418692,0.641529404573962,0.5357885661104419,0.005625718232314922,0.0002655797795232217
